it	posterior	prior	BD_lik	root_age	death_age	beta	lambda_0	mu_0	mu_1	shift_ex_1	tot_length
3503000	-98.181098926595311	-14.890260707761866	-321.78670464365121	1073.0	64.0	0.25883865621816254	0.0079052284901993501	0.0042075468583035371	0.013420535779234515	586.36741896726289	7702.0
3504000	-97.035559162598503	-15.047617107468549	-316.75308183498794	1073.0	64.0	0.25883865621816254	0.0040362211161706699	0.0022705094656880996	0.0092086438755662626	589.69283859615609	7702.0
3505000	-98.767162891016667	-14.874170173308901	-324.11307469854285	1073.0	64.0	0.25883865621816254	0.0052540719639324147	0.0052207933050058544	0.019638828322821215	581.69765936557076	7702.0
3506000	-97.9531472854746	-14.950795363762765	-320.67216363445027	1073.0	64.0	0.25883865621816254	0.0042633230735995451	0.0041364588692854361	0.015373863011216286	606.3208653289272	7702.0
3507000	-97.806284690877774	-14.985083722086612	-319.9723031284214	1073.0	64.0	0.25883865621816254	0.0042543834576229114	0.0026042157987617213	0.017455040917150479	606.19859646378313	7702.0
3508000	-97.339809390493372	-15.07424718305586	-317.82564246547417	1073.0	64.0	0.25883865621816254	0.0047453150730656386	0.0013038340236354935	0.010222409967787217	583.94298606004418	7702.0
3509000	-99.286658013059892	-14.944384244567249	-325.84883185842472	1073.0	64.0	0.25883865621816254	0.0053153520239336968	0.0022735038379880965	0.023253528851811825	590.04826092725921	7702.0
3510000	-97.592461519131518	-15.003698064109468	-319.07430158118262	1073.0	64.0	0.25883865621816254	0.0051246207848456007	0.0015117247006864985	0.017731329041566008	579.97056764538002	7702.0
3511000	-97.631667589561175	-14.953681625416531	-319.4190047658854	1073.0	64.0	0.25883865621816254	0.0038084354407799054	0.0034081890388787603	0.016694368760109039	570.25402557844393	7702.0
3512000	-98.39270718876223	-14.962842554253736	-322.3238207672872	1073.0	64.0	0.25883865621816254	0.007313849848120591	0.0039754363874390302	0.0068951603308226297	587.53415262213753	7702.0
3513000	-98.525898813367945	-15.015145396186281	-322.63632734514931	1073.0	64.0	0.25883865621816254	0.0052032544617303502	0.0040479458742222023	0.0053925442010987167	586.35846274536584	7702.0
3514000	-96.779288658454249	-14.977216567069185	-316.03498985266737	1073.0	64.0	0.25883865621816254	0.0058008843848921104	0.0029606869667233192	0.0095155135827233901	574.31307340021192	7702.0
3515000	-96.834643472251017	-15.011935383280644	-316.11471518383246	1073.0	64.0	0.25883865621816254	0.0051124229577310309	0.0017900880476476775	0.013632163115852877	585.77479504607493	7702.0
3516000	-98.354357282732124	-15.063726843912082	-321.7859019041515	1073.0	64.0	0.25883865621816254	0.0060331245178201955	0.00097468068926232399	0.016185717496305225	617.41196957948159	7702.0
3517000	-99.810084246399882	-14.948375442364796	-327.85562266444958	1073.0	64.0	0.25883865621816254	0.0048031336483436186	0.0072467696261584464	0.0094397790958770343	628.66641205270969	7702.0
3518000	-97.488163104842741	-15.057910074256649	-318.46191073218068	1073.0	64.0	0.25883865621816254	0.0064342698597762045	0.0019482539976835144	0.0069846261151006398	610.68390652928906	7702.0
3519000	-98.468375413409348	-14.976296411601659	-322.56418041143081	1073.0	64.0	0.25883865621816254	0.0062450978340002697	0.0016864670526768578	0.019593680051784509	597.79010529553284	7702.0
3520000	-97.153996868544709	-15.013914242742931	-317.340863323637	1073.0	64.0	0.25883865621816254	0.0049929532240570599	0.0029168999471613439	0.0074815620962735844	572.59590740026306	7702.0
3521000	-98.933178187571713	-14.871977300850713	-324.76293191643634	1073.0	64.0	0.25883865621816254	0.0075116643463557405	0.0056976838295005761	0.01256407277373579	586.49936207171299	7702.0
3522000	-97.412024874624933	-15.020697188752017	-318.31152614402879	1073.0	64.0	0.25883865621816254	0.0066158000711595	0.0020646850751899516	0.0077649873771296479	579.65320921019577	7702.0
3523000	-97.180878044112717	-15.051922614718803	-317.29787439543577	1073.0	64.0	0.25883865621816254	0.0057268247833872805	0.0020747020716151412	0.0072185022697631085	600.18405665868829	7702.0
3524000	-97.420267567249383	-15.085588032375814	-318.09267107876525	1073.0	64.0	0.25883865621816254	0.0059054406268223654	0.0012692293616227124	0.0083432210334284489	602.41415069861512	7702.0
3525000	-97.988523744703301	-14.971467658601181	-320.72897185855834	1073.0	64.0	0.25883865621816254	0.0046033472393167867	0.0024421039097238828	0.018747909521082656	596.51728999221746	7702.0
3526000	-96.88834326392778	-15.044851872904704	-316.19500961263361	1073.0	64.0	0.25883865621816254	0.0059273759725018893	0.0018797287386704675	0.0091194653653840999	610.8234705534021	7702.0
3527000	-97.288685462120654	-15.017803523941762	-317.8461947694426	1073.0	64.0	0.25883865621816254	0.0066194886895963919	0.0016996708231121012	0.013432085540358471	619.58115700664928	7702.0
3528000	-97.392909155788885	-14.961405121130587	-318.4667438745347	1073.0	64.0	0.25883865621816254	0.006189953451694168	0.0024736961601876141	0.015938121382119523	605.20187443545922	7702.0
3529000	-98.416469464555661	-15.032637229668634	-322.14597870809081	1073.0	64.0	0.25883865621816254	0.0083401973377959359	0.0017930811341790355	0.007712420899467152	610.12078093991511	7702.0
3530000	-97.312639348779228	-14.984030683443859	-318.06921681723065	1073.0	64.0	0.25883865621816254	0.0071995488385816972	0.0022949340254860696	0.012495704884356184	616.31885834840568	7702.0
3531000	-98.481063003108417	-15.127856899782639	-322.02765738774121	1073.0	64.0	0.25883865621816254	0.0049470637410033097	0.0025789284516511421	0.0046298280298502723	645.37037316925159	7702.0
3532000	-102.56114051041409	-14.944867104747994	-338.49763665833046	1073.0	64.0	0.25883865621816254	0.007573226399168089	0.0086365333023837327	0.0062294109075526089	644.36825057694728	7702.0
3533000	-98.573186245640443	-15.12036078210215	-322.41252787682515	1073.0	64.0	0.25883865621816254	0.0058685640164764527	0.0026805222826866088	0.005082884077453274	661.87474431034116	7702.0
3534000	-98.217298383629441	-15.134118375403347	-320.98443571813056	1073.0	64.0	0.25883865621816254	0.0039526906444128634	0.0025074813025337274	0.0064833802327198906	656.43077496739829	7702.0
3535000	-99.458303460902044	-15.00503565347891	-326.27764740148228	1073.0	64.0	0.25883865621816254	0.009784167946059805	0.0021148477579142145	0.01067279058727344	643.31891020165074	7702.0
3536000	-98.974101091388306	-15.137413740681904	-323.89554394859988	1073.0	64.0	0.25883865621816254	0.002799830988423476	0.0014696814764455291	0.012415273425480326	636.58871557737166	7702.0
3537000	-98.734020856795951	-15.006430613683385	-323.47405703011623	1073.0	64.0	0.25883865621816254	0.004856873753282232	0.002407293123337297	0.017511372989739621	635.60152812304057	7702.0
3538000	-98.481439873425089	-15.115662103832729	-322.07622689606063	1073.0	64.0	0.25883865621816254	0.0080907289146225463	0.0010291464984100694	0.008950797001079756	649.14315407104334	7702.0
3539000	-97.905654444273381	-14.992611117900232	-320.32712786335037	1073.0	64.0	0.25883865621816254	0.0073539203034132753	0.0032083813150785919	0.010868735607965913	646.52282951764516	7702.0
3540000	-98.236201634122111	-15.066453932672895	-321.31888225902958	1073.0	64.0	0.25883865621816254	0.0064235380349292265	0.0032167013692914036	0.0056370750092319833	647.92646631125888	7702.0
3541000	-97.565535103599132	-15.118917725261227	-318.5251329262336	1073.0	64.0	0.25883865621816254	0.0037625712986964505	0.0014994885744935931	0.0088700692093674309	618.41873766591482	7702.0
3542000	-97.227819790474143	-15.026503448023519	-317.57743431169388	1073.0	64.0	0.25883865621816254	0.0066305109658017416	0.001682831242018642	0.012736772387822953	623.24563485951353	7702.0
3543000	-97.041562028359522	-15.029447627527595	-316.8464695308412	1073.0	64.0	0.25883865621816254	0.004153503258569489	0.0027328460158847134	0.012573435324024355	628.58310396366926	7702.0
3544000	-97.111709853710153	-15.045016551855436	-317.0573302338762	1073.0	64.0	0.25883865621816254	0.0051696435264668326	0.0027311029071957643	0.0073940132528449104	616.50445080083807	7702.0
3545000	-101.88952831503909	-14.997334326125959	-335.70022058712863	1073.0	64.0	0.25883865621816254	0.0032014739721820066	0.0033655047324088311	0.021750736708433097	636.08294285136401	7702.0
3546000	-98.175560740363807	-15.144201436684044	-320.78423106051309	1073.0	64.0	0.25883865621816254	0.0034348102450698571	0.002025773695026936	0.0063677309358554065	634.61779354337455	7702.0
3547000	-98.112744334535094	-15.10076643222429	-320.7093527496296	1073.0	64.0	0.25883865621816254	0.003473416795932523	0.0013654499169136805	0.01419439136671141	625.12339730071608	7702.0
3548000	-98.49657579477369	-15.023881471508144	-322.48928943948181	1073.0	64.0	0.25883865621816254	0.0083793747210352924	0.0012946319632270056	0.011815159633855637	607.23537590045203	7702.0
3549000	-98.732642635824277	-15.079679223475987	-323.1857429434391	1073.0	64.0	0.25883865621816254	0.0047929159836188314	0.0031259153942832436	0.0045877133752710818	611.5818318294348	7702.0
3550000	-97.514072882524204	-14.953306131995355	-318.96613881715717	1073.0	64.0	0.25883865621816254	0.0039139739356998157	0.0036461873353056625	0.015724210838467187	579.70511903835472	7702.0
3551000	-96.785801154771576	-14.962675920706211	-316.11632678660112	1073.0	64.0	0.25883865621816254	0.0061751693842563215	0.0024124744217847095	0.013762831489078555	582.62639643190562	7702.0
3552000	-97.09492163617756	-14.942376428466687	-317.38901139429686	1073.0	64.0	0.25883865621816254	0.0059484845468695483	0.0035655300211089973	0.01228808736411437	590.76465227136941	7702.0
3553000	-97.190948776745415	-14.92234257677749	-317.83740265838696	1073.0	64.0	0.25883865621816254	0.0058397753991359684	0.0031354421168882022	0.017068101430966605	577.72956902164856	7702.0
3554000	-97.143637394362827	-14.979720132698851	-317.43294630772613	1073.0	64.0	0.25883865621816254	0.0039621282146759217	0.0035285215209378104	0.011995726510909065	582.8317940896834	7702.0
3555000	-99.226542081771356	-14.881536518435261	-325.85938590349423	1073.0	64.0	0.25883865621816254	0.0060669905014029864	0.0062093067820472225	0.014500835289196988	602.84537233535673	7702.0
3556000	-97.917127176475859	-14.94656032174259	-320.54936487076105	1073.0	64.0	0.25883865621816254	0.0051130291981459543	0.0038406665991046287	0.016896136386216308	622.77488009464651	7702.0
3557000	-97.076388054432783	-14.976170748196971	-317.18684722670451	1073.0	64.0	0.25883865621816254	0.0051050462734379565	0.0037888548913510706	0.01024275999969073	605.1031901935977	7702.0
3558000	-96.89638322990686	-15.005421380145972	-316.37840748461838	1073.0	64.0	0.25883865621816254	0.0059501632434575662	0.0029530686913913991	0.0092782218858378594	618.59220576043617	7702.0
3559000	-97.068576836547194	-15.006834415646848	-317.03820294807309	1073.0	64.0	0.25883865621816254	0.0046516504041327978	0.0035805242723739813	0.0099412080213428337	621.91222361056123	7702.0
3560000	-97.312507505869476	-15.048111045169515	-317.82113870720798	1073.0	64.0	0.25883865621816254	0.0042787873516379618	0.0027659456796728685	0.011288070603961673	641.11507199135451	7702.0
3561000	-99.594588670675634	-14.997312216497857	-326.83401192932649	1073.0	64.0	0.25883865621816254	0.007002926986124567	0.0054029408748174947	0.0093933165929395296	673.65421280388352	7702.0
3562000	-98.074044168391083	-15.088535646687609	-320.60709066484651	1073.0	64.0	0.25883865621816254	0.0047191241307599626	0.0033823176872120209	0.0066369517632199372	658.26582828162577	7702.0
3563000	-102.45734759086525	-14.976591145407168	-337.97407900203592	1073.0	64.0	0.25883865621816254	0.0039821801592963514	0.0096197991313796364	0.0094595657543364593	659.66509605641568	7702.0
3564000	-98.660977919792131	-14.911215280286658	-323.55971810067223	1073.0	64.0	0.25883865621816254	0.0064996609091279699	0.004518471022140552	0.017238967521782497	627.27073561237512	7702.0
3565000	-97.073793207977616	-15.05605918703945	-316.86818043055126	1073.0	64.0	0.25883865621816254	0.0061214600473512839	0.0024598397494031486	0.0085289940303563423	645.72497518244199	7702.0
3566000	-97.01636396099704	-14.986312652138766	-316.91576717087855	1073.0	64.0	0.25883865621816254	0.0062984096218245056	0.0031905495964352566	0.011244034827462583	629.99652470059061	7702.0
3567000	-99.886993464200273	-14.949651655776076	-328.14782401294275	1073.0	64.0	0.25883865621816254	0.0051621460033065411	0.0024633391940579877	0.02491895166963572	612.52264798918679	7702.0
3568000	-96.894476850459654	-14.989104367318539	-316.43408167792006	1073.0	64.0	0.25883865621816254	0.0055978171430918957	0.0023311713793165048	0.013845406759904326	606.21610025488155	7702.0
3569000	-97.908298701200508	-14.993597812954082	-320.33353170540977	1073.0	64.0	0.25883865621816254	0.0070460159027269783	0.0033286088508730372	0.007013103660603091	606.1191296443136	7702.0
3570000	-98.26293344846124	-15.033696633090351	-321.54871313047232	1073.0	64.0	0.25883865621816254	0.0050692143188996843	0.0012217352632391662	0.017962273455043653	596.55469920265409	7702.0
3571000	-100.10338113481274	-15.029915646940745	-328.67372567476048	1073.0	64.0	0.25883865621816254	0.0077959646395155844	0.0039768786033449657	0.0045106423780000328	630.51138007869361	7702.0
3572000	-99.643025753430464	-15.04174592882277	-326.84947859295551	1073.0	64.0	0.25883865621816254	0.0045120831573076938	0.0061134199688844572	0.0066976708633368597	662.65000477314038	7702.0
3573000	-100.53857585354113	-15.056167827609016	-330.25363859825922	1073.0	64.0	0.25883865621816254	0.0045209211480804071	0.0071150405966582267	0.0059023069300651251	674.20387004606448	7702.0
3574000	-99.118425410238586	-15.123068521919706	-324.50854951712961	1073.0	64.0	0.25883865621816254	0.0038581327661783181	0.0014262180296069874	0.013256260525481298	652.93132354593183	7702.0
3575000	-97.001539037862727	-15.102452313694876	-316.40979721027099	1073.0	64.0	0.25883865621816254	0.0044708954706128854	0.0018248582161475688	0.0096198077830615056	644.42156851847596	7702.0
3576000	-97.425933288958618	-15.0338610694449	-318.3144025831653	1073.0	64.0	0.25883865621816254	0.0043727909391102901	0.0034820563155852362	0.00949285558814595	636.33049399954632	7702.0
3577000	-97.874149417272733	-14.9854466536293	-320.23309027605433	1073.0	64.0	0.25883865621816254	0.0073270921459066725	0.0018425293273216033	0.015346943531225251	615.12189514415445	7702.0
3578000	-98.645183414940036	-15.186841495559424	-322.43384021062769	1073.0	64.0	0.25883865621816254	0.0031479646840638573	0.00096047342422829376	0.010898974743953925	643.22541844376735	7702.0
3579000	-97.352399042337879	-15.049581330322422	-317.96957577559976	1073.0	64.0	0.25883865621816254	0.0057710602974642118	0.0031462085195714798	0.0075144938553372738	645.99444014187054	7702.0
3580000	-97.426531240123111	-14.95205579769466	-318.63276006546226	1073.0	64.0	0.25883865621816254	0.0067000530113045338	0.0038148433385725221	0.010655183532911979	612.24038591038982	7702.0
3581000	-100.28012410768109	-14.919842168181329	-329.78181538523256	1073.0	64.0	0.25883865621816254	0.0085815175672625931	0.0035380791366030279	0.016571517089177607	634.67826893034692	7702.0
3582000	-97.7774991240872	-15.064400401159169	-319.55465976926251	1073.0	64.0	0.25883865621816254	0.0032102251594737399	0.0025616332622971677	0.011929914437671035	627.97617116233994	7702.0
3583000	-97.073372194779552	-15.092951558276518	-316.72402350677373	1073.0	64.0	0.25883865621816254	0.0052598610734517917	0.0013567791446832947	0.010223788224914095	627.86271174931312	7702.0
3584000	-97.318488900224054	-15.08165355027376	-317.7146588206549	1073.0	64.0	0.25883865621816254	0.0054916706701225258	0.0011678920511821412	0.011793688779474421	617.60393989446436	7702.0
3585000	-99.33830416444205	-14.941640971504313	-326.05896053564692	1073.0	64.0	0.25883865621816254	0.0071000745398890472	0.0023326811277414091	0.021733910974842788	619.88525506631618	7702.0
3586000	-97.568427199658728	-14.98067266871935	-319.07040369321874	1073.0	64.0	0.25883865621816254	0.0063116157459542207	0.0034710383694865499	0.0072626352402152634	579.36101794619958	7702.0
3587000	-98.192051558774125	-14.947221749148312	-321.60895526927317	1073.0	64.0	0.25883865621816254	0.0084979057422960511	0.002951685856663719	0.0093440870431200761	581.86900258094511	7702.0
3588000	-97.682686332279076	-14.914239030617896	-319.76849405329813	1073.0	64.0	0.25883865621816254	0.0070033598145750314	0.0037850629020583643	0.013156596249027239	588.31979025935084	7702.0
3589000	-98.960977302060968	-14.991639447618024	-324.40802730666803	1073.0	64.0	0.25883865621816254	0.0078167685686141002	0.0031648151406657101	0.0056317694202946559	575.0541247929574	7702.0
3590000	-96.752575322277494	-14.946870456102278	-316.04902475318511	1073.0	64.0	0.25883865621816254	0.0056108746399493453	0.0034278431682051511	0.011289267689190058	561.57915641720831	7702.0
3591000	-97.905790769444309	-14.875917831073512	-320.77848862106958	1073.0	64.0	0.25883865621816254	0.0064758940308255594	0.0034978802646799985	0.021419539972672735	546.88891908899166	7702.0
3592000	-98.836259092465099	-15.070894542432379	-323.61999468669376	1073.0	64.0	0.25883865621816254	0.0025913656092899123	0.001923394230987115	0.011884753277453015	554.71994655509877	7702.0
3593000	-97.136002721683113	-14.933558534352517	-317.58179163952292	1073.0	64.0	0.25883865621816254	0.0071184296200296794	0.0028435584563865977	0.012843720103254486	568.22628253301582	7702.0
3594000	-96.765388041075241	-14.990247093600484	-315.93094378665933	1073.0	64.0	0.25883865621816254	0.0045677010962393034	0.002344129719398205	0.014102784403213754	579.31426711504548	7702.0
3595000	-97.065998843919672	-14.974930532388067	-317.15150090387203	1073.0	64.0	0.25883865621816254	0.0039917270699414134	0.003083008308547696	0.013926671359788608	572.96394202319095	7702.0
3596000	-97.178851572069917	-14.993401303218644	-317.51613715526764	1073.0	64.0	0.25883865621816254	0.0044327791556321959	0.001880049951032651	0.016280641400545311	544.10342461914047	7702.0
3597000	-101.65105508148534	-14.816391416935446	-335.47795732396776	1073.0	64.0	0.25883865621816254	0.0072216801319051598	0.0087951306616649832	0.013799956813741901	555.64199866167098	7702.0
3598000	-98.085708526595297	-15.068118979487474	-320.73103283744575	1073.0	64.0	0.25883865621816254	0.003616644715779339	0.0012806207010515446	0.013513374619394797	557.25723517970005	7702.0
3599000	-97.16239564705711	-14.93264205819718	-317.68729907001398	1073.0	64.0	0.25883865621816254	0.0046049574149843288	0.0039537269240335808	0.014217499400721201	563.96927932099561	7702.0
3600000	-96.672805941963389	-14.973938845630812	-315.63626658404752	1073.0	64.0	0.25883865621816254	0.0057851313658318108	0.0027867684071165568	0.010204794059169407	565.23847535990183	7702.0
3601000	-98.681340463883799	-14.885428014067834	-323.73801376556548	1073.0	64.0	0.25883865621816254	0.0067899092281370329	0.0026691445961434632	0.025149506325535354	543.88995065486199	7702.0
3602000	-99.262217543885171	-14.933326927740074	-325.79712724620379	1073.0	64.0	0.25883865621816254	0.0085992840993961636	0.0039833964836918194	0.0070170989580792872	548.13939077755686	7702.0
3603000	-97.494812015105055	-14.928177791052534	-318.98880727637959	1073.0	64.0	0.25883865621816254	0.004856420890624602	0.0047869558742135773	0.011524680356345941	566.45761823909913	7702.0
3604000	-98.541955842333806	-14.92884380216554	-323.03178073098491	1073.0	64.0	0.25883865621816254	0.0059203900768920814	0.0054765325709524009	0.0077010419581174426	547.06403246919047	7702.0
3605000	-97.521873291390477	-14.944196083096969	-319.03147085840527	1073.0	64.0	0.25883865621816254	0.0038501777854954046	0.0035774789280105528	0.016490467499154851	551.44740935089601	7702.0
3606000	-98.59562552456461	-14.985931635832287	-323.01857500860217	1073.0	64.0	0.25883865621816254	0.0029371225064184878	0.0034283655884884945	0.014569974289260925	558.27474772175412	7702.0
3607000	-96.708586736038413	-14.975270137018629	-315.76935915681287	1073.0	64.0	0.25883865621816254	0.0059791760018748129	0.0023300545528273375	0.011446973044668001	553.18178573578803	7702.0
3608000	-98.221137583317912	-14.941638218668201	-321.74289799456176	1073.0	64.0	0.25883865621816254	0.0083642295897804093	0.0019272272024498935	0.014797445406386852	557.10021464770705	7702.0
3609000	-99.30212367427805	-14.841624318108643	-326.30558584333613	1073.0	64.0	0.25883865621816254	0.0058617677170369658	0.0054683987672973057	0.022105253411601036	555.5541237537085	7702.0
3610000	-96.905758580630277	-14.939560803403573	-316.66907476192955	1073.0	64.0	0.25883865621816254	0.0047691954564157658	0.003898211663290593	0.012264295074085878	542.65349448524091	7702.0
3611000	-99.713380663172956	-14.874910360273679	-327.76584279356268	1073.0	64.0	0.25883865621816254	0.0038326159293013673	0.0054555403057124901	0.023766812469858848	541.28803539104956	7702.0
3612000	-97.115904594820108	-14.923103125534087	-317.54453786071929	1073.0	64.0	0.25883865621816254	0.0068165704261533185	0.0034725677378688547	0.011483810732563233	545.19920420720814	7702.0
3613000	-99.143212266416541	-14.993748658196335	-325.10392704749131	1073.0	64.0	0.25883865621816254	0.0058567094348562585	0.0013106200345818788	0.018084149835312931	537.66574148989775	7702.0
3614000	-98.769204267098303	-14.913031309301507	-323.97082484896885	1073.0	64.0	0.25883865621816254	0.0070167885392993868	0.0051289751879662572	0.008191067445119023	535.18518330453378	7702.0
3615000	-97.394832509724907	-14.894333292998127	-318.7333005901217	1073.0	64.0	0.25883865621816254	0.0071296116495449856	0.0038311205900790611	0.013680337322567968	543.93521671456858	7702.0
3616000	-98.812153285704568	-14.986165880834029	-323.85420566477399	1073.0	64.0	0.25883865621816254	0.0052634168530590634	0.0014384069174427996	0.022853469710625095	579.61678279022931	7702.0
3617000	-98.209392124306248	-14.922075149224899	-321.7731006333247	1073.0	64.0	0.25883865621816254	0.008365465130826099	0.0029968849507108807	0.013079118929098433	590.33892548870836	7702.0
3618000	-97.282761495034762	-14.950001575210981	-318.08525481769425	1073.0	64.0	0.25883865621816254	0.005816569450274145	0.0040690980615510387	0.011223887223746178	606.45387081779836	7702.0
3619000	-99.515911418950779	-14.958322303549417	-326.68068344525739	1073.0	64.0	0.25883865621816254	0.0035654509530458739	0.0026623886754613994	0.024786718164235524	582.38216909544838	7702.0
3620000	-97.291522651444623	-14.915009291671288	-318.25429232000869	1073.0	64.0	0.25883865621816254	0.0065213689463778628	0.004001661933565299	0.012960647831592115	584.9258825626622	7702.0
3621000	-96.874938267450176	-14.942368497543377	-316.5391559630483	1073.0	64.0	0.25883865621816254	0.0053615309380996429	0.0030269807754631653	0.015527217461704549	579.62816825058349	7702.0
3622000	-98.645568849902133	-14.931161362146096	-323.42312663374832	1073.0	64.0	0.25883865621816254	0.0052100865673761947	0.0024906792381228413	0.024125253796062087	583.41925679557585	7702.0
3623000	-101.00044875261152	-14.967918056954364	-332.37898833451101	1073.0	64.0	0.25883865621816254	0.0028433948540451696	0.0068794355512286709	0.0089144790994032368	565.0735981916655	7702.0
3624000	-96.755090829613863	-14.961562056199559	-316.00198350772814	1073.0	64.0	0.25883865621816254	0.0063374428290217744	0.0026931205767665319	0.011606760454368325	576.73438617978093	7702.0
3625000	-98.959529906881215	-14.903462705759356	-324.74309838123668	1073.0	64.0	0.25883865621816254	0.0086390343906190721	0.0024559174778134465	0.017141637256960027	559.48297801064962	7702.0
3626000	-98.45891424126313	-14.943573174077894	-322.65405132065825	1073.0	64.0	0.25883865621816254	0.0032589681168301533	0.0046188153004827629	0.014978111253854764	550.12817508794672	7702.0
3627000	-100.12132892547791	-14.991702060091928	-328.89070013419615	1073.0	64.0	0.25883865621816254	0.0076373919248422803	0.0038278118960311169	0.0044639499911620344	516.7168143492944	7702.0
3628000	-98.910868467281801	-15.050744900260694	-323.9860876743985	1073.0	64.0	0.25883865621816254	0.0046896459966180972	0.0026590390309161947	0.0059100039639715923	500.2076646730888	7702.0
3629000	-99.726538031410527	-14.887800147604768	-327.76687656846474	1073.0	64.0	0.25883865621816254	0.0089616266460874269	0.0044260240721145996	0.010255657084847993	511.18494487220289	7702.0
3630000	-99.792295072486695	-14.891652795207911	-328.00603865645223	1073.0	64.0	0.25883865621816254	0.0087289154987626166	0.0046617151211763037	0.0096482090896978113	507.7543887772693	7702.0
3631000	-98.16967236962887	-14.952740873748175	-321.50117262910368	1073.0	64.0	0.25883865621816254	0.0052937888416054743	0.0027677211560226808	0.014515293610706513	506.79610519386642	7702.0
3632000	-99.147294808534966	-15.027271425118867	-324.99018737184065	1073.0	64.0	0.25883865621816254	0.0031704704280803827	0.0033739174497208787	0.0088148174225156847	503.3501473795593	7702.0
3633000	-100.09810153193732	-15.074453431789257	-328.48126065252694	1073.0	64.0	0.25883865621816254	0.0035048310353990139	0.0036162797973440975	0.004303166461645266	514.59219500380095	7702.0
3634000	-101.70440675669825	-14.79222098052567	-335.77745706931239	1073.0	64.0	0.25883865621816254	0.0084080380440355457	0.0069742674962788003	0.020618240010509704	512.11442265658434	7702.0
3635000	-99.786213661191923	-14.916285722656713	-327.88737655554229	1073.0	64.0	0.25883865621816254	0.0076773020682885636	0.0054371488211795369	0.0083815930017822806	476.12290982225858	7702.0
3636000	-99.64220656084737	-14.938966567418765	-327.24339258675627	1073.0	64.0	0.25883865621816254	0.0067904522851450549	0.002623535404419044	0.015648974954132956	482.69262673156527	7702.0
3637000	-98.953596318677967	-14.916346273804699	-324.67039998091457	1073.0	64.0	0.25883865621816254	0.0049083014178059126	0.0056628017862565307	0.011804376692897663	489.0338445598241	7702.0
3638000	-100.48698836716056	-15.055769977485589	-330.05587201653969	1073.0	64.0	0.25883865621816254	0.0046189434833902258	0.0019032297300554358	0.0083652185105678404	492.9938815555023	7702.0
3639000	-102.41572816370572	-14.930168472234683	-337.99263591344607	1073.0	64.0	0.25883865621816254	0.0067713137220358844	0.001988740096707253	0.022736725170175415	495.78844676596208	7702.0
3640000	-98.290439970616617	-14.902240682766271	-322.162850426663	1073.0	64.0	0.25883865621816254	0.0069213051172377724	0.0034002741181561134	0.015282007219455334	511.3001952088398	7702.0
3641000	-99.33958027631364	-14.926192091943813	-326.12357604430565	1073.0	64.0	0.25883865621816254	0.0078295604013299998	0.0047317525909605519	0.006909641893488013	537.78952993716939	7702.0
3642000	-98.804637661916132	-14.866916686585924	-324.28587832175725	1073.0	64.0	0.25883865621816254	0.0070067242956019871	0.0058987961245785198	0.012433965797661831	564.08566570352991	7702.0
3643000	-97.229790786767879	-14.974098758549527	-317.7875099107647	1073.0	64.0	0.25883865621816254	0.0054873904335664882	0.0036534150397332416	0.0080502377487553095	565.18074257206149	7702.0
3644000	-99.587848463858009	-14.87062333649941	-327.29742290098494	1073.0	64.0	0.25883865621816254	0.0046678878260279335	0.0054332611285501046	0.022176192979547392	578.14959694415165	7702.0
3645000	-97.680747187648095	-14.922383154298371	-319.7295382479374	1073.0	64.0	0.25883865621816254	0.0063488817703601912	0.004498114296941449	0.011180679250821023	590.87489984032027	7702.0
3646000	-97.007990298238184	-14.960198083732607	-316.9843075732532	1073.0	64.0	0.25883865621816254	0.0063580793002258303	0.0031539122853461088	0.01149753262105465	601.03178761165202	7702.0
3647000	-99.447440003063093	-14.919008346807281	-326.56803620944044	1073.0	64.0	0.25883865621816254	0.007122399869307388	0.0056149805707744064	0.012129863245919446	634.41318965980474	7702.0
3648000	-98.392115628175702	-15.074978641649064	-321.88830758069872	1073.0	64.0	0.25883865621816254	0.0066181187586194018	0.0029341351993185665	0.0053020871171888858	645.13097659040034	7702.0
3649000	-98.071806005634272	-14.996159671934741	-320.95533004034411	1073.0	64.0	0.25883865621816254	0.0046909468916017313	0.0032878316508168988	0.014545685638251545	636.85183311792048	7702.0
3650000	-98.620164897730774	-14.948650526500892	-323.25741291404029	1073.0	64.0	0.25883865621816254	0.0064089666554119178	0.0043630461910309556	0.013767635763577485	640.7181277029382	7702.0
3651000	-100.03978040756786	-15.093945279653392	-328.18063719322413	1073.0	64.0	0.25883865621816254	0.0088511017972217609	0.0033188827832211125	0.0061501001607583124	693.43782094469907	7702.0
3652000	-100.09966887524885	-15.075138228715087	-328.48467029156075	1073.0	64.0	0.25883865621816254	0.0078461100716466971	0.0019302575393266412	0.013372222792154255	686.13980261033066	7702.0
3653000	-98.846712333111242	-15.11127843183572	-323.50436030195965	1073.0	64.0	0.25883865621816254	0.0063690149753096049	0.0047436259874403149	0.0064588571672591173	707.17120916740612	7702.0
3654000	-99.585694638420051	-15.013261995158096	-326.73803008766953	1073.0	64.0	0.25883865621816254	0.0061363444107855021	0.0045521539586742118	0.012517524496545232	681.73096321416358	7702.0
3655000	-98.15549326296383	-15.126676968853896	-320.77440637046487	1073.0	64.0	0.25883865621816254	0.0055159914383264433	0.0030815954922233995	0.0063796469916093416	684.98949843203661	7702.0
